Suburb,BuildingArea,Latitude,Longitude,Price_USD
Donvale,100.0,-37.80103,145.17844,472500.0
Eaglemont,138.0,-37.75825,145.05438,975000.0
Eltham,108.0,-37.71613,145.13939,491250.0
Elwood,44.0,-37.88306,144.9841,326250.0
Epping,155.0,-37.62157,145.01049,367500.0
Epping,102.0,-37.64827,145.05317,313125.0
Essendon,182.0,-37.75621,144.93401,1048500.0
Ferntree Gully,138.0,-37.8798,145.2775,498000.0
Fitzroy,51.0,-37.79636,144.98394,342000.0
Gladstone Park,160.0,-37.68269,144.88601,561750.0
Glen Iris,38.0,-37.8574,145.04795,195000.0
Glen Iris,44.0,-37.85702,145.04801,247500.0
Glen Waverley,116.0,-37.89813,145.14652,802500.0
Glenroy,82.0,-37.69558,144.93223,525000.0
Glenroy,70.0,-37.71122,144.91863,300000.0
Glenroy,99.0,-37.69705,144.94219,506250.0
Greensborough,147.0,-37.71733,145.09622,649500.0
Hadfield,122.0,-37.71425,144.95013,551250.0
Hadfield,111.0,-37.71147,144.93927,446250.0
Hampton East,99.0,-37.94083,145.03682,578250.0
Hawthorn,49.0,-37.81823,145.03972,341250.0
Hawthorn East,73.0,-37.81835,145.05895,461916.0
Hughesdale,157.0,-37.90403,145.08118,1106250.0
Ivanhoe,222.0,-37.76086,145.05177,1575000.0
Ivanhoe,114.0,-37.76091,145.04437,990000.0
Jacana,98.0,-37.68988,144.91113,431625.0
Keilor,138.0,-37.71368,144.82082,476250.0
Keilor East,176.0,-37.7305,144.86863,753750.0
Keilor Park,130.0,-37.7219,144.85239,525000.0
Kensington,60.0,-37.79023,144.92335,292500.0
Kew,113.0,-37.79893,145.04266,1057500.0
Lalor,120.0,-37.67414,145.0205,532875.0
Lalor,102.0,-37.6708,145.01353,564000.0
Lalor,113.0,-37.67146,145.03232,466500.0
Maidstone,128.0,-37.78502,144.86733,487500.0
Maidstone,96.0,-37.77813,144.87287,326250.0
Maribyrnong,155.0,-37.78352,144.88981,1005000.0
Meadow Heights,96.0,-37.66059,144.92006,337500.0
Meadow Heights,112.0,-37.64769,144.91359,330000.0
Mentone,72.0,-37.98346,145.06313,480000.0
Mentone,157.9352,-37.97759,145.06482,705000.0
Mill Park,161.0,-37.67391,145.0618,528750.0
Mill Park,186.0,-37.65217,145.04863,592500.0
Mill Park,130.0,-37.6641,145.05123,528375.0
Mill Park,175.0,-37.65121,145.05404,412500.0
Mill Park,122.0,-37.65116,145.05439,448500.0
Mill Park,128.0,-37.66294,145.06301,444000.0
Mill Park,136.0,-37.65359,145.04276,451500.0
Moonee Ponds,152.0,-37.76421,144.90571,952500.0
Mordialloc,233.0,-38.00644,145.08478,1220250.0
Mount Waverley,153.0,-37.87754,145.12076,1387500.0
Murrumbeena,265.0,-37.89465,145.06984,1365000.0
North Melbourne,95.0,-37.80202,144.95104,588750.0
Nunawading,84.0,-37.8231,145.17911,507000.0
Nunawading,143.0,-37.80827,145.17885,751500.0
Nunawading,170.0,-37.82895,145.17678,881250.0
Oakleigh East,144.0,-37.90088,145.11692,656250.0
Oakleigh South,147.0,-37.91121,145.09598,580500.0
Ormond,32.0,-37.89976,145.04215,245250.0
Ormond,210.0,-37.9075,145.05329,1425000.0
Parkdale,213.0,-38.00205,145.07853,1638750.0
Pascoe Vale,226.0,-37.72623,144.94521,907500.0
Ringwood,95.0,-37.82223,145.22504,474750.0
Ringwood East,115.0,-37.8159,145.24688,817500.0
Rowville,190.0,-37.91692,145.25896,702000.0
Rowville,220.0,-37.92778,145.24796,645000.0
South Melbourne,137.0,-37.83631,144.95536,1290000.0
South Morang,196.0,-37.64426,145.1,517500.0
South Morang,101.0,-37.63478,145.08486,315000.0
South Morang,195.0,-37.63454,145.06894,508125.0
South Yarra,62.0,-37.83766,144.98799,450000.0
South Yarra,216.0,-37.83986,144.98598,1391625.0
Spotswood,100.6,-37.83162,144.88742,601500.0
St Albans,158.0,-37.73593,144.8101,473250.0
St Albans,94.0,-37.73704,144.79108,436500.0
St Kilda,55.0,-37.87094,144.9807,351000.0
St Kilda,44.4,-37.87312,144.97986,352500.0
Strathmore,94.0,-37.73415,144.91852,562500.0
Sunshine,111.0,-37.7807,144.83648,622875.0
Sunshine West,105.0,-37.80046,144.82676,413250.0
Sunshine West,104.0,-37.79703,144.81228,337500.0
Templestowe,215.0,-37.76797,145.13799,1226250.0
Templestowe Lower,184.0,-37.77185,145.12509,853500.0
Thomastown,114.0,-37.68579,144.98878,453750.0
Thomastown,131.0,-37.68336,145.0029,457500.0
Thomastown,140.0,-37.67751,144.98663,435000.0
Thornbury,39.0,-37.75443,145.00919,311250.0
Thornbury,100.0,-37.75642,144.98755,678750.0
Truganina,134.0,-37.83963,144.71487,338250.0
Tullamarine,267.0,-37.70598,144.87616,671250.0
Tullamarine,158.0,-37.70695,144.88514,439500.0
Wantirna South,203.0,-37.87325,145.23244,791250.0
Werribee,143.0,-37.88421,144.67869,396750.0
Werribee,100.0,-37.88996,144.65526,363000.0
West Melbourne,90.0,-37.8118,144.95259,502500.0
West Melbourne,66.0,-37.80473,144.9435,382500.0
Westmeadows,107.0,-37.66948,144.90385,307500.0
Windsor,51.0,-37.85687,144.99748,307500.0
Yarraville,124.0,-37.81335,144.89471,963750.0
Abbotsford,130.0,-37.80359,144.99538,1226250.0
Altona,132.0,-37.87256,144.8078,918750.0
Altona,132.0,-37.871,144.81153,575250.0
Altona Meadows,180.9,-37.88413,144.79033,607500.0
Ashburton,190.0,-37.87036,145.08471,1140000.0
Ashburton,230.0,-37.86516,145.07958,1724625.0
Balwyn North,185.0,-37.78368,145.09545,1095000.0
Bentleigh,200.0,-37.92893,145.04581,960000.0
Bentleigh,262.0,-37.91582,145.048,1312500.0
Blackburn,124.0,-37.81169,145.15735,825000.0
Blackburn North,161.0,-37.8051,145.14351,937500.0
Briar Hill,183.0,-37.7063,145.12215,622500.0
Brighton,175.0,-37.88779,144.99933,1657500.0
Brighton East,181.0,-37.93063,145.01314,1260000.0
Brighton East,106.0,-37.91106,145.02394,667500.0
Brunswick,91.0,-37.76085,144.95834,982500.0
Brunswick West,256.0,-37.7628,144.94011,1125000.0
Bundoora,152.0,-37.69382,145.04831,513750.0
Bundoora,130.0,-37.68238,145.06432,543750.0
Bundoora,90.0,-37.70912,145.05181,378750.0
Burwood,196.0,-37.85374,145.12459,1042500.0
Caulfield North,176.0,-37.87206,145.03512,1443750.0
Chadstone,131.0,-37.88658,145.09297,746250.0
Clayton,96.0,-37.9255,145.11331,937500.0
Clayton,218.0,-37.92624,145.1321,547125.0
Collingwood,60.0,-37.79627,144.99229,420000.0
Craigieburn,207.0,-37.57416,144.91269,423750.0
Craigieburn,222.0,-37.5729,144.93663,461250.0
Craigieburn,171.0,-37.5951,144.9091,411000.0
Croydon,150.0,-37.78499,145.2647,547500.0
Croydon North,128.0,-37.76572,145.28915,574500.0
Deepdene,172.0,-37.81007,145.06792,1260000.0
Delahey,106.0,-37.7145,144.77132,356250.0
Diamond Creek,135.0,-37.66529,145.15363,611250.0
Donvale,252.0,-37.78148,145.17818,996000.0
East Melbourne,92.0,-37.8161,144.98494,975000.0
Eltham,180.0,-37.70477,145.16552,571500.0
Eltham North,129.0,-37.70577,145.1316,675000.0
Essendon,238.0,-37.74997,144.90752,1623750.0
Essendon,148.0,-37.75178,144.89876,1125000.0
Fitzroy North,116.0,-37.79068,144.97824,1278750.0
Flemington,104.0,-37.78446,144.92797,915000.0
Footscray,62.0,-37.79975,144.88368,341250.0
Footscray,94.5,-37.78872,144.88891,431250.0
Gladstone Park,136.0,-37.68641,144.89826,471750.0
Glen Iris,49.0,-37.85852,145.04547,240000.0
Glen Iris,255.0,-37.852,145.07321,1623750.0
Glen Iris,87.0,-37.85258,145.08589,638250.0
Glen Waverley,28.0,-37.88984,145.18016,983250.0
Glenroy,105.0,-37.70612,144.9144,423750.0
Glenroy,132.0,-37.70855,144.90441,577500.0
Greensborough,95.0,-37.69039,145.09753,535500.0
Greensborough,168.0,-37.71636,145.09792,611250.0
Hampton East,131.0,-37.94087,145.03366,1008750.0
Hawthorn,47.0,-37.82334,145.04015,315000.0
Hawthorn,116.65,-37.81813,145.02295,1392750.0
Hawthorn,108.0,-37.82737,145.02971,1068750.0
Hawthorn,165.0,-37.82834,145.03937,1432500.0
Hawthorn,139.0,-37.82452,145.02204,1113750.0
Hawthorn East,52.0,-37.82742,145.05324,378750.0
Heathmont,144.0,-37.82996,145.24311,684000.0
Hillside,174.0,-37.6844,144.75595,435000.0
Hughesdale,170.0,-37.9016,145.08294,1177500.0
Jacana,94.0,-37.6845,144.90761,412500.0
Kensington,122.0,-37.79496,144.92659,918750.0
Kew,115.0,-37.79855,145.04493,1132500.0
Kew,114.0,-37.80495,145.04949,755250.0
Kew,108.0,-37.80593,145.05121,645000.0
Kingsville,86.0,-37.80857,144.87682,427500.0
Kingsville,11.0,-37.81167,144.88346,675000.0
Lalor,88.0,,,347250.0
Maidstone,95.0,-37.78458,144.88106,481875.0
Maidstone,152.0,-37.78974,144.88143,598500.0
Maidstone,134.6,-37.78559,144.86483,532500.0
Malvern,117.0,-37.85189,145.03335,1237500.0
Malvern,216.0,-37.85183,145.03863,1515000.0
Maribyrnong,204.0,-37.77413,144.87533,900000.0
Maribyrnong,183.84,-37.7816,144.88999,705000.0
McKinnon,96.0,-37.90978,145.02937,900000.0
Mentone,274.0,-37.98707,145.0609,1518750.0
Moonee Ponds,141.0,-37.76389,144.9185,918750.0
Mount Waverley,3.0,-37.85991,145.14523,675000.0
Newport,126.7,-37.85134,144.88636,547500.0
Niddrie,207.0,-37.7431,144.88722,922500.0
Oakleigh South,62.0,-37.91061,145.0862,450750.0
Pascoe Vale,149.0,-37.72882,144.93301,675000.0
Pascoe Vale,35.0,-37.7237,144.92232,193125.0
Pascoe Vale,35.0,-37.7237,144.92232,193125.0
Pascoe Vale,190.0,-37.72034,144.93788,835500.0
Point Cook,185.0,-37.89273,144.72559,390000.0
Port Melbourne,77.0,-37.84158,144.93809,570000.0
Prahran,100.0,-37.85562,145.00571,937500.0
Prahran,50.0,-37.85126,145.00832,300000.0
Prahran,78.0,-37.85059,144.99188,469500.0
Preston,140.0,-37.72879,144.98538,861000.0
Ringwood,133.0,-37.82536,145.22228,600000.0
Rosanna,210.0,-37.73968,145.07973,877500.0
Scoresby,151.0,-37.89628,145.22294,652500.0
South Melbourne,93.0,-37.83591,144.94963,1350000.0
South Morang,163.0,-37.63873,145.07805,363750.0
South Yarra,109.0,-37.82863,144.98514,1012500.0
South Yarra,50.0,-37.8446,145.00018,307500.0
St Kilda,107.0,-37.86257,144.99161,525750.0
St Kilda,160.0,-37.86667,144.98324,1200000.0
Strathmore,274.0,-37.73154,144.92243,1207500.0
Sunshine,130.0,-37.78703,144.84569,525000.0
Sunshine,94.0,-37.79595,144.83206,461250.0
Tarneit,167.0,-37.84267,144.65407,378750.0
Tarneit,159.0,-37.83851,144.6887,420000.0
Templestowe,167.0,-37.75807,145.13478,903750.0
Templestowe Lower,250.0,-37.77033,145.1214,1057500.0
Thomastown,121.0,-37.67231,145.00556,502500.0
Toorak,176.0,-37.8404,145.01425,1395000.0
Toorak,133.0,-37.84297,145.01819,1012500.0
Vermont,192.0,-37.83459,145.21264,735000.0
Werribee,125.0,-37.88632,144.67582,341250.0
West Footscray,130.0,-37.79429,144.87412,957000.0
Wheelers Hill,162.0,-37.91212,145.1793,867750.0
Wheelers Hill,237.0,-37.91299,145.1767,825000.0
Yarraville,176.0,-37.81961,144.88132,856500.0
Yarraville,84.0,-37.81481,144.88013,585000.0
Altona,180.0,-37.86027,144.82073,701250.0
Altona,130.0,-37.86472,144.82929,611250.0
Altona North,88.0,-37.83648,144.86296,338625.0
Ascot Vale,126.0,-37.77561,144.91695,979500.0
Ashwood,130.0,-37.86173,145.11074,1065000.0
Aspendale,164.0,-38.02768,145.10187,603750.0
Avondale Heights,163.0,-37.76421,144.85594,700500.0
Bayswater North,148.0,-37.82809,145.29287,571500.0
Blackburn,96.0,-37.82956,145.13868,802500.0
Boronia,138.0,-37.85284,145.26942,588750.0
Brighton,35.0,-37.9041,144.9993,217500.0
Broadmeadows,92.0,-37.68187,144.92421,427875.0
Broadmeadows,158.0,-37.68584,144.9315,473250.0
Brooklyn,66.0,-37.82212,144.84477,279075.0
Brunswick,184.0,-37.76166,144.95065,1012500.0
Brunswick East,78.0,-37.76812,144.97414,526875.0
Brunswick West,77.0,-37.76221,144.94055,626250.0
Bundoora,142.0,-37.70636,145.05462,532500.0
Carnegie,171.0,-37.89204,145.06086,1380000.0
Caulfield North,53.0,-37.87972,145.03351,270750.0
Chadstone,151.0,-37.88304,145.0969,720000.0
Coburg,102.0,-37.75296,144.95967,675000.0
Collingwood,46.0,-37.79597,144.99108,273750.0
Craigieburn,114.0,-37.57467,144.92229,232500.0
Croydon,120.0,-37.79486,145.28674,496500.0
Delahey,153.0,-37.7143,144.77096,420000.0
Dingley Village,185.0,-37.98146,145.11715,601500.0
Dingley Village,181.0,-37.97936,145.13302,640500.0
Donvale,187.0,-37.77323,145.18029,690000.0
Donvale,116.0,-37.80349,145.19666,678000.0
Eaglemont,116.0,-37.76093,145.056,1080000.0
Eltham,230.0,-37.71296,145.13773,790500.0
Epping,155.0,-37.64273,145.03751,450000.0
Epping,127.0,-37.62864,145.02265,472500.0
Epping,110.0,-37.64386,145.04817,423750.0
Essendon,62.0,-37.7494,144.92096,376875.0
Essendon West,198.0,-37.75374,144.88932,1057500.0
Ferntree Gully,148.0,-37.89863,145.26708,637500.0
Fitzroy,57.0,-37.80348,144.98257,367500.0
Footscray,73.0,-37.79711,144.88825,296250.0
Footscray,106.0,-37.79529,144.88453,743250.0
Forest Hill,194.0,-37.85156,145.16923,708750.0
Forest Hill,116.4,-37.84207,145.17795,765000.0
Glen Iris,77.0,-37.85145,145.09107,405000.0
Glen Waverley,101.0,-37.87606,145.15951,720000.0
Glen Waverley,182.85,-37.88902,145.16678,837375.0
Greensborough,79.0,-37.71254,145.09705,438750.0
Greensborough,169.0,-37.70859,145.10464,600000.0
Greensborough,130.0,-37.71846,145.09689,672000.0
Hawthorn,109.5,-37.81442,145.01531,825000.0
Heathmont,80.0,-37.82118,145.24138,393750.0
Heidelberg Heights,107.0,-37.74835,145.05042,487500.0
Heidelberg West,75.0,-37.73759,145.04236,435000.0
Keilor Downs,198.0,-37.71757,144.81328,528750.0
Keilor Downs,152.0,-37.72483,144.8143,442500.0
Keilor East,140.0,-37.74214,144.86965,690000.0
Keilor East,138.0,-37.74316,144.87894,630000.0
Kensington,110.0,-37.79013,144.92359,401250.0
Kew,103.0,-37.80509,145.05572,810000.0
Keysborough,131.0,-37.99318,145.15939,431250.0
Maidstone,104.0,-37.78799,144.87515,487500.0
Maidstone,131.0,-37.78606,144.87205,526500.0
Maribyrnong,93.0,-37.77117,144.88041,330000.0
Meadow Heights,111.0,-37.66004,144.92338,390000.0
Meadow Heights,128.0,-37.65384,144.92272,390000.0
Meadow Heights,122.0,-37.65155,144.91912,386250.0
Melbourne,47.0,-37.81301,144.96924,290250.0
Mickleham,208.0,,,457500.0
Mill Park,132.0,-37.67519,145.06201,544500.0
Mill Park,123.0,-37.67626,145.0659,532500.0
Montmorency,157.0,-37.72394,145.12456,615000.0
Moonee Ponds,151.0,-37.7685,144.91103,1068750.0
Moorabbin,109.0,-37.94111,145.0431,701250.0
Mount Waverley,148.47,-37.8958,145.11969,945000.0
Mulgrave,130.0,-37.9298,145.16524,720000.0
Murrumbeena,137.0,-37.887,145.07303,717000.0
Niddrie,148.0,-37.73834,144.88197,712500.0
North Melbourne,53.0,-37.8044,144.95657,405750.0
Northcote,124.0,-37.76788,144.98621,980625.0
Notting Hill,167.0,-37.90779,145.15042,908250.0
Oakleigh,193.0,-37.90821,145.09314,1207500.0
Oakleigh East,122.0,-37.90168,145.11081,862500.0
Parkdale,131.0,-37.99577,145.07215,892500.0
Parkdale,88.0,-37.99825,145.08696,377812.5
Point Cook,182.9,-37.89279,144.73158,447000.0
Point Cook,190.0,-37.8914,144.72014,523500.0
Prahran,78.0,-37.85924,145.00563,375000.0
Richmond,89.0,-37.82201,145.0104,600000.0
Ringwood East,88.0,-37.81953,145.24907,532500.0
Rowville,143.0,-37.91713,145.24706,551250.0
Rowville,178.0,-37.94266,145.24662,566250.0
Roxburgh Park,156.0,-37.63799,144.92924,402750.0
South Morang,131.0,-37.6522,145.09261,258750.0
South Yarra,73.0,-37.83613,144.99661,499500.0
St Albans,135.0,-37.7398,144.80348,457500.0
St Albans,130.0,-37.73789,144.78734,412500.0
St Albans,110.0,-37.73986,144.81105,390000.0
St Kilda,67.0,-37.87349,144.9798,352500.0
Sunshine,126.0,-37.79354,144.8328,645000.0
Toorak,119.0,-37.84266,145.02355,855000.0
Vermont,94.0,-37.8324,145.20467,833625.0
Wantirna South,153.0,-37.88009,145.22736,783750.0
Wantirna South,71.0,-37.87615,145.23192,466500.0
Warrandyte,135.0,-37.75079,145.20617,619500.0
Watsonia,98.0,-37.71098,145.08926,491250.0
Werribee,113.0,-37.90423,144.67008,251250.0
West Footscray,131.0,-37.80735,144.87361,525000.0
Westmeadows,142.0,-37.67823,144.90002,600000.0
Wheelers Hill,246.0,-37.8921,145.19118,817500.0
Williamstown,178.0,-37.86159,144.89926,1440000.0
Yarraville,122.0,-37.81662,144.866,736875.0
Yarraville,144.0,-37.81183,144.88569,922500.0
Abbotsford,175.0,-37.80269,145.0001,892500.0
Aberfeldie,136.0,-37.76316,144.89799,1260000.0
Altona Meadows,107.0,-37.87019,144.7843,465000.0
Altona North,130.0,-37.84107,144.84179,622500.0
Altona North,100.0,-37.83658,144.86199,382500.0
Armadale,63.0,-37.85549,145.0163,364500.0
Ascot Vale,129.0,-37.78329,144.91842,641250.0
Ascot Vale,117.0,-37.77266,144.9131,776250.0
Ashwood,154.0,-37.86162,145.11042,1087500.0
Ashwood,1.0,-37.86324,145.10289,795000.0
Aspendale,154.0,-38.01596,145.09932,727500.0
Avondale Heights,103.0,-37.7528,144.85585,562500.0
Avondale Heights,166.0,-37.75261,144.85631,600000.0
Beaumaris,203.0,-37.98453,145.02659,1387500.0
Bellfield,109.98,-37.7528,145.04444,679500.0
Bentleigh,75.0,-37.91627,145.03892,307500.0
Bentleigh,188.0,-37.92211,145.0466,1125000.0
Blackburn South,103.0,-37.83574,145.14866,655500.0
Braybrook,137.0,-37.78893,144.84652,420000.0
Broadmeadows,100.0,-37.6841,144.92818,337500.0
Brunswick,107.0,-37.75887,144.97326,840000.0
Brunswick,101.0,-37.75815,144.97366,832500.0
Brunswick East,49.0,-37.77883,144.9776,292875.0
Bundoora,268.0,-37.69264,145.0799,749250.0
Carnegie,86.0,-37.88415,145.0514,597000.0
Carnegie,133.0,-37.90017,145.05812,787500.0
Caulfield North,88.0,-37.86068,145.01121,457500.0
Cheltenham,169.0,-37.97223,145.07895,787500.0
Clifton Hill,110.0,-37.79443,144.99944,480000.0
Coburg,143.0,-37.74482,144.97499,963750.0
Collingwood,94.0,-37.79589,144.98863,810000.0
Craigieburn,185.0,-37.6038,144.9226,455625.0
Craigieburn,150.0,-37.58242,144.93001,375000.0
Craigieburn,161.0,-37.56883,144.90887,382500.0
Craigieburn,188.0,-37.57635,144.91151,444375.0
Dandenong,145.0,-37.98997,145.2254,501750.0
Delahey,105.9,-37.719,144.76699,378750.0
Doncaster,215.0,-37.78109,145.13745,1147500.0
Doncaster East,121.0,-37.78738,145.16033,612000.0
Doncaster East,203.0,-37.79223,145.14606,1038750.0
East Melbourne,60.0,-37.81177,144.97617,671250.0
Elsternwick,165.0,-37.88148,145.00539,1481250.0
Elwood,73.0,-37.88374,144.98518,472500.0
Essendon North,152.0,-37.7384,144.90485,1151250.0
Fawkner,102.0,-37.71532,144.96508,622500.0
Ferntree Gully,118.0,-37.88523,145.28553,555000.0
Footscray,106.0,-37.79334,144.89128,675000.0
Footscray,206.0,-37.79686,144.908,750000.0
Footscray,101.7,-37.79221,144.89076,668250.0
Forest Hill,114.0,-37.84308,145.168,758250.0
Glen Iris,62.0,-37.85743,145.0468,435000.0
Glen Iris,73.0,-37.85724,145.04681,389625.0
Glen Waverley,120.0,-37.89919,145.14856,492000.0
Glen Waverley,152.0,-37.90383,145.17166,886500.0
Glen Waverley,124.0,-37.88599,145.17031,750000.0
Glenroy,201.0,-37.70691,144.90934,369750.0
Glenroy,73.0,-37.70628,144.92379,326250.0
Greenvale,133.0,,,352500.0
Hadfield,158.0,-37.70542,144.95127,555750.0
Hadfield,100.0,-37.70325,144.94757,412500.0
Hampton,139.0,-37.93487,145.00093,1053750.0
Heathmont,180.0,-37.82734,145.24487,952875.0
Heathmont,129.0,-37.82536,145.24893,563250.0
Hoppers Crossing,109.0,-37.86991,144.68607,390000.0
Hoppers Crossing,205.0,-37.86821,144.69566,487500.0
Hughesdale,70.0,-37.89369,145.08354,354000.0
Ivanhoe,113.0,-37.7651,145.03452,660000.0
Ivanhoe,154.0,-37.76758,145.03883,738750.0
Jacana,92.0,-37.68306,144.90928,396000.0
Keilor East,166.0,-37.73936,144.85874,688500.0
Kew,90.0,-37.79413,145.02382,443250.0
Kings Park,106.9,-37.72765,144.78107,423750.0
Lalor,104.0,-37.6615,145.02761,420000.0
Maidstone,93.82,-37.78242,144.86955,510750.0
Maidstone,89.0,-37.78353,144.87233,351000.0
Maribyrnong,132.0,-37.77449,144.88011,480000.0
Meadow Heights,94.0,-37.64821,144.92527,315000.0
Mill Park,129.0,-37.66916,145.06912,543750.0
Mitcham,132.6,-37.80588,145.1981,825750.0
Mitcham,170.0,-37.81521,145.18727,694500.0
Moonee Ponds,55.0,-37.77149,144.91552,271500.0
Mordialloc,42.0,-38.00331,145.09425,231750.0
Mount Waverley,82.0,-37.8837,145.11526,458250.0
Mulgrave,132.0,-37.92285,145.18549,566250.0
Mulgrave,3.0,-37.92829,145.19647,646500.0
Mulgrave,104.0,-37.93228,145.15827,611625.0
Newport,154.3,-37.84769,144.87667,825000.0
Niddrie,163.0,-37.73435,144.8768,847500.0
Niddrie,178.74,-37.74266,144.88577,754500.0
Noble Park,82.0,-37.96903,145.18999,333750.0
Noble Park,130.0,-37.96318,145.18962,487500.0
North Melbourne,53.0,-37.79831,144.94261,348750.0
Northcote,112.0,-37.76588,144.99731,1001250.0
Oakleigh South,243.0,-37.91917,145.08807,1042500.0
Pascoe Vale,88.3,-37.71865,144.95018,382500.0
Pascoe Vale,80.7,-37.72219,144.92559,412500.0
Pascoe Vale,111.0,-37.72773,144.92628,435000.0
Preston,34.0,-37.74495,144.99322,187500.0
Preston,41.0,-37.74144,144.99326,294000.0
Preston,43.0,-37.74679,145.01394,378750.0
Preston,107.0,-37.73724,145.00984,735000.0
Richmond,141.0,-37.82324,144.99174,1250625.0
Richmond,77.0,-37.813,144.99303,513750.0
Ringwood,145.0,-37.794,145.24636,661875.0
Ringwood,162.0,-37.79638,145.24268,682500.0
Sandringham,125.0,-37.95035,145.01571,1238250.0
