Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Latitude,Longitude,Regionname,Propertycount,Price_USD
Surrey Hills,1/29 Kennealy St,3,h,1366000.0,S,Nelson,19/08/2017,10.2,3127.0,3.0,1.0,2.0,,108.0,1985.0,Boroondara City Council,-37.82794,145.08854,Southern Metropolitan,5457.0,1024500.0
Taylors Lakes,13 Bruxner Wy,3,h,600000.0,PI,Barry,19/08/2017,15.5,3038.0,3.0,2.0,2.0,,159.0,2000.0,Brimbank City Council,-37.6911,144.78297,Western Metropolitan,5336.0,450000.0
Templestowe,45 Templemore Dr,4,h,1150000.0,PI,Barry,19/08/2017,15.5,3106.0,4.0,2.0,2.0,779.0,185.0,1980.0,Manningham City Council,-37.75592,145.16605,Eastern Metropolitan,6202.0,862500.0
Templestowe Lower,3 Artemis Ct,4,h,1280000.0,PI,Barry,19/08/2017,12.4,3107.0,4.0,2.0,2.0,887.0,195.0,1970.0,Manningham City Council,-37.77493,145.12547,Eastern Metropolitan,5420.0,960000.0
Vermont,84 Centre Rd,5,h,1300000.0,S,Noel,19/08/2017,17.2,3133.0,5.0,2.0,2.0,891.0,177.0,1980.0,Maroondah City Council,-37.83691,145.21269,Eastern Metropolitan,4181.0,975000.0
Vermont South,10 Shearers Ct,5,h,1360000.0,S,Biggin,19/08/2017,17.2,3133.0,5.0,3.0,2.0,882.0,212.0,1970.0,Whitehorse City Council,-37.85995,145.18579,Eastern Metropolitan,4280.0,1020000.0
Watsonia,32 Cooinda Cr,3,h,790000.0,S,Barry,19/08/2017,14.5,3087.0,3.0,1.0,1.0,,123.0,1960.0,Banyule City Council,-37.71292,145.09048,Northern Metropolitan,2329.0,592500.0
Werribee,29 Briardale Dr,3,h,490000.0,S,hockingstuart,19/08/2017,14.7,3030.0,3.0,2.0,2.0,536.0,141.0,1990.0,Wyndham City Council,-37.90419,144.63761,Western Metropolitan,16166.0,367500.0
Werribee,31 Hooker Rd,3,h,412700.0,S,hockingstuart,19/08/2017,14.7,3030.0,3.0,1.0,1.0,299.0,112.0,2005.0,Wyndham City Council,-37.89513,144.64056,Western Metropolitan,16166.0,309525.0
Werribee,2 Rhine St,6,h,591000.0,S,hockingstuart,19/08/2017,14.7,3030.0,6.0,3.0,1.0,,207.0,1990.0,Wyndham City Council,-37.8808,144.6605,Western Metropolitan,16166.0,443250.0
West Footscray,27 Busch St,4,h,990000.0,S,RW,19/08/2017,6.4,3012.0,4.0,2.0,2.0,501.0,129.0,1960.0,Maribyrnong City Council,-37.79591,144.87595,Western Metropolitan,5058.0,742500.0
West Footscray,11 Church St,3,h,1100500.0,S,Jas,19/08/2017,6.4,3012.0,3.0,2.0,2.0,427.0,119.0,1936.0,Maribyrnong City Council,-37.79105,144.87914,Western Metropolitan,5058.0,825375.0
West Footscray,9 Sredna St,3,h,805000.0,S,Sweeney,19/08/2017,6.4,3012.0,3.0,1.0,5.0,,98.0,,Maribyrnong City Council,-37.80048,144.8612,Western Metropolitan,5058.0,603750.0
Wheelers Hill,61 Mary Av,4,h,1136000.0,S,McGrath,19/08/2017,16.7,3150.0,4.0,2.0,2.0,,176.0,1978.0,Monash City Council,-37.90401,145.19796,South-Eastern Metropolitan,7392.0,852000.0
Whittlesea,1 MacMeikan St,3,h,440000.0,S,Brad,19/08/2017,35.5,3757.0,3.0,1.0,1.0,,121.0,2014.0,Whittlesea City Council,-37.51324,145.11501,Northern Victoria,2170.0,330000.0
Wyndham Vale,11 Chisholm Pl,3,h,475000.0,S,hockingstuart,19/08/2017,27.2,3024.0,3.0,2.0,1.0,300.0,179.0,,Wyndham City Council,-37.88162,144.62082,Western Metropolitan,5262.0,356250.0
Yallambie,39 Fahey Cr,4,h,1025000.0,S,Nelson,19/08/2017,12.7,3085.0,4.0,2.0,2.0,585.0,212.0,2014.0,Banyule City Council,-37.73022,145.08361,Northern Metropolitan,1369.0,768750.0
Airport West,16 Highridge Cr,3,h,850000.0,S,Brad,23/09/2017,10.4,3042.0,3.0,1.0,2.0,551.0,96.0,1950.0,Moonee Valley City Council,-37.72739,144.88235,Western Metropolitan,3464.0,637500.0
Albion,41 Adelaide St,3,h,760000.0,S,Bells,23/09/2017,10.5,3020.0,3.0,1.0,1.0,697.0,121.0,1950.0,Brimbank City Council,-37.78036,144.8195,Western Metropolitan,2185.0,570000.0
Armadale,1/4 Avondale Rd,3,h,1312000.0,S,hockingstuart,23/09/2017,6.3,3143.0,3.0,1.0,1.0,,121.0,1950.0,Stonnington City Council,-37.85697,145.0148,Southern Metropolitan,4836.0,984000.0
Armadale,22 Gladstone Av,3,h,1500000.0,VB,hockingstuart,23/09/2017,6.3,3143.0,3.0,1.0,,230.0,115.0,1900.0,Stonnington City Council,-37.86275,145.02364,Southern Metropolitan,4836.0,1125000.0
Ashburton,3A Crete Av,3,h,1210000.0,S,Jellis,23/09/2017,10.2,3147.0,3.0,1.0,3.0,407.0,93.0,1955.0,Boroondara City Council,-37.8696,145.0866,Southern Metropolitan,3052.0,907500.0
Balwyn,3 Collins Ct,3,h,1420000.0,VB,Jellis,23/09/2017,7.9,3103.0,3.0,2.0,3.0,,150.0,2005.0,Boroondara City Council,-37.8051,145.08928,Southern Metropolitan,5682.0,1065000.0
Bayswater,29 Armstrong Rd,3,h,882500.0,S,Fletchers,23/09/2017,23.2,3153.0,3.0,2.0,2.0,,150.0,1963.0,Knox City Council,-37.83912,145.25612,Eastern Metropolitan,5030.0,661875.0
Bayswater North,8 Skye Ct,3,h,724000.0,S,iTRAK,23/09/2017,23.2,3153.0,3.0,2.0,2.0,482.0,147.0,1990.0,Maroondah City Council,-37.82391,145.30266,Eastern Metropolitan,3598.0,543000.0
Bentleigh,14 Delhi St,4,h,1410000.0,PI,Woodards,23/09/2017,11.4,3204.0,4.0,3.0,4.0,623.0,214.0,1950.0,Glen Eira City Council,-37.92588,145.04808,Southern Metropolitan,6795.0,1057500.0
Bentleigh East,55 Blamey St,3,h,1330000.0,S,hockingstuart,23/09/2017,13.8,3165.0,3.0,1.0,2.0,,130.0,,Glen Eira City Council,-37.92986,145.06872,Southern Metropolitan,10969.0,997500.0
Bentleigh East,316 Chesterville Rd,2,h,1020000.0,VB,Buxton,23/09/2017,13.8,3165.0,2.0,1.0,2.0,597.0,115.0,1959.0,Glen Eira City Council,-37.93574,145.06169,Southern Metropolitan,10969.0,765000.0
Blackburn South,144 Middleborough Rd,4,h,1229000.0,S,McGrath,23/09/2017,13.4,3130.0,4.0,2.0,2.0,727.0,115.0,1960.0,Whitehorse City Council,-37.84378,145.13407,Eastern Metropolitan,4387.0,921750.0
Bonbeach,37 Mernda Av,3,h,965000.0,SP,hockingstuart,23/09/2017,27.0,3196.0,3.0,2.0,2.0,572.0,127.0,1950.0,Kingston City Council,-38.06866,145.12677,South-Eastern Metropolitan,2887.0,723750.0
Broadmeadows,1/411 Camp Rd,3,h,430000.0,SP,hockingstuart,23/09/2017,14.0,3047.0,3.0,1.0,2.0,,125.0,1950.0,Hume City Council,-37.68579,144.92272,Northern Metropolitan,4294.0,322500.0
Brookfield,33 Stanley Cr,3,h,445000.0,SP,FN,23/09/2017,29.8,3338.0,3.0,2.0,2.0,,154.0,1990.0,Melton City Council,-37.69635,144.5586,Western Victoria,3122.0,333750.0
Brunswick,146 Donald St,3,h,1325000.0,S,Jellis,23/09/2017,5.2,3056.0,3.0,1.0,1.0,331.0,120.0,1920.0,Moreland City Council,-37.75877,144.97316,Northern Metropolitan,11918.0,993750.0
Brunswick,15 Eveline St,4,h,1630000.0,VB,Nelson,23/09/2017,5.2,3056.0,4.0,2.0,1.0,278.0,174.0,1880.0,Moreland City Council,-37.77081,144.96318,Northern Metropolitan,11918.0,1222500.0
Brunswick,5/93 Mitchell St,2,h,605000.0,SP,Jellis,23/09/2017,5.2,3056.0,2.0,1.0,1.0,,74.0,1970.0,Moreland City Council,-37.75892,144.97117,Northern Metropolitan,11918.0,453750.0
Brunswick,22 Stanley St,4,h,1770000.0,S,Nelson,23/09/2017,5.2,3056.0,4.0,2.0,3.0,461.0,187.0,1930.0,Moreland City Council,-37.76296,144.97239,Northern Metropolitan,11918.0,1327500.0
Brunswick West,30 Cornwall St,3,h,1000000.0,SP,Woodards,23/09/2017,5.2,3055.0,3.0,1.0,2.0,399.0,105.0,1950.0,Moreland City Council,-37.75744,144.94945,Northern Metropolitan,7082.0,750000.0
Bulleen,12 Ralph St,4,h,1300000.0,PI,Luxton,23/09/2017,10.8,3105.0,4.0,2.0,3.0,650.0,120.0,1960.0,Manningham City Council,-37.77352,145.09844,Eastern Metropolitan,4480.0,975000.0
Bulleen,12 Rocklea Rd,3,h,1331000.0,S,Barry,23/09/2017,10.8,3105.0,3.0,2.0,2.0,697.0,158.0,1970.0,Manningham City Council,-37.76823,145.08103,Eastern Metropolitan,4480.0,998250.0
Carnegie,52 Tranmere Av,4,h,1966000.0,VB,Ray,23/09/2017,10.1,3163.0,4.0,2.0,2.0,627.0,181.0,1905.0,Glen Eira City Council,-37.89184,145.06056,Southern Metropolitan,7822.0,1474500.0
Caroline Springs,3 Salford La,3,h,646000.0,S,HAR,23/09/2017,14.8,3023.0,3.0,1.0,2.0,238.0,171.0,2004.0,Melton City Council,-37.73917,144.72874,Western Metropolitan,7719.0,484500.0
Carrum Downs,6 Lewin St,3,h,630000.0,SP,Harcourts,23/09/2017,34.9,3201.0,3.0,2.0,2.0,,132.0,1999.0,Frankston City Council,-38.10521,145.17834,South-Eastern Metropolitan,8060.0,472500.0
Chelsea,501 Nepean Hwy,3,h,1210000.0,S,Buxton,23/09/2017,27.0,3196.0,3.0,3.0,2.0,,155.0,1950.0,Kingston City Council,-38.05934,145.11848,South-Eastern Metropolitan,3906.0,907500.0
Chelsea Heights,26 Fielding Dr,4,h,890000.0,S,hockingstuart/hockingstuart,23/09/2017,27.0,3196.0,4.0,3.0,2.0,,182.0,1995.0,Kingston City Council,-38.05223,145.13944,South-Eastern Metropolitan,2076.0,667500.0
Cheltenham,72 Wilson St,3,h,1160000.0,S,O'Brien,23/09/2017,17.9,3192.0,3.0,2.0,2.0,534.0,134.0,1980.0,Bayside City Council,-37.9583,145.06041,Southern Metropolitan,9758.0,870000.0
Clarinda,47 Carbine Av,4,h,878000.0,SP,Buxton,23/09/2017,17.5,3169.0,4.0,2.0,2.0,,131.0,1975.0,Kingston City Council,-37.94422,145.10488,South-Eastern Metropolitan,2727.0,658500.0
Craigieburn,5 Bowes Pl,3,h,517000.0,S,Barry,23/09/2017,20.6,3064.0,3.0,2.0,2.0,,120.0,1980.0,Hume City Council,-37.60663,144.93424,Northern Metropolitan,15510.0,387750.0
Craigieburn,111 Hanson Rd,4,h,600000.0,S,Ray,23/09/2017,20.6,3064.0,4.0,2.0,2.0,630.0,177.0,2003.0,Hume City Council,-37.58905,144.93658,Northern Metropolitan,15510.0,450000.0
Craigieburn,9 Huntingfield St,4,h,475000.0,SP,YPA,23/09/2017,20.6,3064.0,4.0,2.0,1.0,294.0,146.0,2011.0,Hume City Council,-37.58364,144.90804,Northern Metropolitan,15510.0,356250.0
Craigieburn,328 Waterview Bvd,3,h,552000.0,S,Barry,23/09/2017,20.6,3064.0,3.0,2.0,2.0,448.0,143.0,2010.0,Hume City Council,-37.57869,144.91069,Northern Metropolitan,15510.0,414000.0
Croydon North,12 Jeremic Ct,3,h,677000.0,S,Stockdale,23/09/2017,23.0,3136.0,3.0,1.0,2.0,,150.0,1995.0,Maroondah City Council,-37.77383,145.29146,Eastern Metropolitan,2985.0,507750.0
Deer Park,1 Christie St,3,h,632000.0,S,HAR,23/09/2017,14.8,3023.0,3.0,1.0,1.0,562.0,118.0,1960.0,Brimbank City Council,-37.77224,144.77381,Western Metropolitan,6388.0,474000.0
Delahey,4 Adina Pl,3,h,607500.0,S,One,23/09/2017,18.0,3037.0,3.0,2.0,2.0,528.0,142.0,2000.0,Brimbank City Council,-37.71046,144.77043,Western Metropolitan,2898.0,455625.0
Delahey,4 Franklin Pl,3,h,575000.0,S,Barry,23/09/2017,18.0,3037.0,3.0,1.0,1.0,,140.0,2001.0,Brimbank City Council,-37.71504,144.76982,Western Metropolitan,2898.0,431250.0
Edithvale,107 Kinross Av,3,h,950000.0,S,Hodges,23/09/2017,27.0,3196.0,3.0,1.0,2.0,560.0,146.0,1980.0,Kingston City Council,-38.03288,145.11678,South-Eastern Metropolitan,2546.0,712500.0
Epping,7 Centurion Ct,3,h,646000.0,S,Love,23/09/2017,19.6,3076.0,3.0,2.0,2.0,716.0,114.0,1979.0,Whittlesea City Council,-37.64206,145.03703,Northern Metropolitan,10926.0,484500.0
Epping,376 Dalton Rd,3,h,625000.0,S,Barry,23/09/2017,19.6,3076.0,3.0,1.0,2.0,534.0,113.0,1990.0,Whittlesea City Council,-37.65843,145.03091,Northern Metropolitan,10926.0,468750.0
Epping,23 Epsom Av,3,h,601000.0,S,Iconek,23/09/2017,19.6,3076.0,3.0,2.0,2.0,,125.0,1985.0,Whittlesea City Council,-37.64465,145.04721,Northern Metropolitan,10926.0,450750.0
Essendon,1/2 Banchory St,2,h,735000.0,S,Nelson,23/09/2017,7.5,3040.0,2.0,1.0,2.0,,94.0,1980.0,Moonee Valley City Council,-37.75051,144.9078,Western Metropolitan,9264.0,551250.0
Fawkner,13 Lorne St,4,h,800000.0,S,Eview,23/09/2017,13.1,3060.0,4.0,3.0,2.0,308.0,203.0,2015.0,Hume City Council,-37.7166,144.97665,Northern Metropolitan,5070.0,600000.0
Ferntree Gully,27 Malua Rd,2,h,775000.0,S,Noel,23/09/2017,24.8,3156.0,2.0,1.0,1.0,733.0,110.0,1950.0,Knox City Council,-37.87101,145.26642,Eastern Metropolitan,10788.0,581250.0
Fitzroy,32 Cecil St,2,h,1300000.0,S,Woodards,23/09/2017,2.1,3065.0,2.0,1.0,1.0,125.0,124.0,2000.0,Yarra City Council,-37.79395,144.97698,Northern Metropolitan,5825.0,975000.0
Forest Hill,14 Jolimont Rd,3,h,1100000.0,S,Noel,23/09/2017,15.4,3131.0,3.0,2.0,2.0,,195.0,1970.0,Whitehorse City Council,-37.84332,145.17308,Eastern Metropolitan,4385.0,825000.0
Glen Iris,2 Grandview Av,3,h,1285000.0,S,Marshall,23/09/2017,7.3,3146.0,3.0,2.0,2.0,374.0,101.0,1940.0,Boroondara City Council,-37.84967,145.08388,Southern Metropolitan,10412.0,963750.0
Glenroy,9 Hartington St,3,h,1051000.0,S,Barry,23/09/2017,11.2,3046.0,3.0,2.0,2.0,913.0,112.0,1950.0,Moreland City Council,-37.70072,144.91662,Northern Metropolitan,8870.0,788250.0
Greensborough,6 Pembroke St,3,h,785000.0,S,Darren,23/09/2017,16.1,3088.0,3.0,1.0,2.0,840.0,137.0,1960.0,Banyule City Council,-37.69443,145.11245,Northern Metropolitan,8524.0,588750.0
Greenvale,33 Beechworth Av,4,h,532000.0,S,Ray,23/09/2017,20.4,3059.0,4.0,2.0,2.0,,200.0,2007.0,Hume City Council,-37.61328,144.91144,Northern Metropolitan,4864.0,399000.0
Greenvale,34 Beechworth Av,4,h,600000.0,S,Raine,23/09/2017,20.4,3059.0,4.0,2.0,2.0,,192.0,2010.0,Hume City Council,-37.61358,144.91151,Northern Metropolitan,4864.0,450000.0
Hampton East,10 Wickham Rd,4,h,1125000.0,PI,Buxton,23/09/2017,13.8,3188.0,4.0,1.0,1.0,700.0,175.0,1950.0,Bayside City Council,-37.94312,145.0244,Southern Metropolitan,2356.0,843750.0
Heidelberg,6 Clyde Ct,3,h,985000.0,S,Nelson,23/09/2017,8.9,3084.0,3.0,1.0,2.0,528.0,118.0,1955.0,Banyule City Council,-37.74821,145.06933,Eastern Metropolitan,2890.0,738750.0
Hillside,13 Glenview Ct,3,h,637000.0,S,Barry,23/09/2017,18.0,3037.0,3.0,2.0,2.0,,159.0,2003.0,Brimbank City Council,-37.68019,144.73691,Western Metropolitan,5556.0,477750.0
Hoppers Crossing,1 Albion Ct,3,h,650000.0,S,Purplebricks,23/09/2017,18.4,3029.0,3.0,2.0,2.0,913.0,174.0,,Wyndham City Council,-37.85152,144.70802,Western Metropolitan,13830.0,487500.0
Ivanhoe,148B Ford St,3,h,840000.0,S,Fletchers,23/09/2017,7.8,3079.0,3.0,2.0,2.0,,123.0,2000.0,Banyule City Council,-37.76349,145.03019,Eastern Metropolitan,5549.0,630000.0
Ivanhoe,66 Hawker St,3,h,1230000.0,VB,Nelson,23/09/2017,7.8,3079.0,3.0,2.0,2.0,,180.0,2006.0,Banyule City Council,-37.7597,145.03769,Eastern Metropolitan,5549.0,922500.0
Kealba,216 Sunshine Av,3,h,572000.0,S,Barry,23/09/2017,14.0,3021.0,3.0,1.0,2.0,554.0,125.0,1975.0,Brimbank City Council,-37.73522,144.82044,Western Metropolitan,1202.0,429000.0
Keilor East,21 Phillip Rd,4,h,630000.0,SP,Barry,23/09/2017,11.7,3033.0,3.0,1.0,2.0,185.0,113.0,1965.0,Brimbank City Council,-37.7482,144.86924,Western Metropolitan,5629.0,472500.0
Kensington,4 New St,3,h,1035000.0,SP,Sweeney,23/09/2017,3.4,3031.0,3.0,1.0,1.0,,87.0,1900.0,Melbourne City Council,-37.79296,144.92826,Northern Metropolitan,5263.0,776250.0
Kew,16 Scott St,2,h,1630000.0,S,hockingstuart,23/09/2017,5.4,3101.0,2.0,1.0,0.0,284.0,88.0,1920.0,Boroondara City Council,-37.81202,145.04217,Southern Metropolitan,10331.0,1222500.0
Kew East,25 Minogue St,6,h,1875000.0,PI,Marshall,23/09/2017,7.3,3102.0,6.0,2.0,2.0,697.0,170.0,1962.0,Boroondara City Council,-37.79032,145.05408,Southern Metropolitan,2671.0,1406250.0
Lalor,8 Bataan Ct,4,h,766000.0,S,Melbourne,23/09/2017,16.3,3075.0,4.0,2.0,5.0,541.0,110.0,1980.0,Whittlesea City Council,-37.66276,145.03074,Northern Metropolitan,8279.0,574500.0
Lalor,31 Nancye Dr,3,h,630000.0,S,HAR,23/09/2017,16.3,3075.0,3.0,1.0,1.0,,119.0,1970.0,Whittlesea City Council,-37.66223,145.00351,Northern Metropolitan,8279.0,472500.0
Maidstone,2/15 Rooney St,3,h,818000.0,SP,Sweeney,23/09/2017,6.4,3012.0,3.0,2.0,2.0,,151.0,2010.0,Maribyrnong City Council,-37.78453,144.86937,Western Metropolitan,3873.0,613500.0
Maribyrnong,19 Merlyn St,2,h,752500.0,S,Purplebricks,23/09/2017,4.3,3032.0,2.0,1.0,,488.0,113.0,1910.0,Maribyrnong City Council,-37.78486,144.88616,Western Metropolitan,4918.0,564375.0
Meadow Heights,13 Haddon Ct,8,h,741000.0,S,Barry,23/09/2017,17.4,3048.0,8.0,3.0,1.0,1063.0,101.0,1980.0,Hume City Council,-37.65826,144.92538,Northern Metropolitan,4704.0,555750.0
Melton West,1 Lincoln Wy,4,h,430000.0,SP,hockingstuart,23/09/2017,31.7,3337.0,4.0,1.0,3.0,675.0,147.0,1980.0,Melton City Council,-37.67363,144.55888,Northern Victoria,6065.0,322500.0
Melton West,24 Marlo Dr,3,h,439000.0,S,hockingstuart,23/09/2017,31.7,3337.0,3.0,2.0,2.0,524.0,115.0,,Melton City Council,-37.66869,144.55666,Northern Victoria,6065.0,329250.0
Melton West,9 Stacey Ct,3,h,410000.0,SP,FN,23/09/2017,31.7,3337.0,3.0,2.0,2.0,,151.0,2010.0,Melton City Council,-37.66805,144.54022,Northern Victoria,6065.0,307500.0
Mitcham,1 Dunlavin Rd,4,h,890000.0,S,Buxton,23/09/2017,17.2,3132.0,4.0,2.0,2.0,481.0,166.0,1965.0,Whitehorse City Council,-37.80961,145.1847,Eastern Metropolitan,6871.0,667500.0
Moonee Ponds,18 Elizabeth St,2,h,950000.0,SP,Alexkarbon,23/09/2017,6.2,3039.0,2.0,1.0,0.0,,78.0,1890.0,Moonee Valley City Council,-37.7716,144.92539,Western Metropolitan,6232.0,712500.0
Moonee Ponds,8 Pattison St,3,h,1162000.0,S,Jellis,23/09/2017,6.2,3039.0,3.0,1.0,2.0,619.0,129.0,1965.0,Moonee Valley City Council,-37.76996,144.93466,Western Metropolitan,6232.0,871500.0
Mount Waverley,34 Park La,3,h,1586000.0,S,Stockdale,23/09/2017,14.2,3149.0,3.0,1.0,1.0,718.0,138.0,1955.0,Monash City Council,-37.88061,145.12449,Eastern Metropolitan,13366.0,1189500.0
Mount Waverley,8 Susan Ct,4,h,1408000.0,S,Jellis,23/09/2017,14.2,3149.0,4.0,2.0,2.0,692.0,179.0,1970.0,Monash City Council,-37.86445,145.12538,Eastern Metropolitan,13366.0,1056000.0
Mulgrave,12 Brookland Ct,4,h,1080000.0,S,Ray,23/09/2017,18.8,3170.0,4.0,2.0,2.0,914.0,204.0,1980.0,Monash City Council,-37.93173,145.19475,South-Eastern Metropolitan,7113.0,810000.0
Mulgrave,25 Rupert Dr,3,h,840000.0,S,Ray,23/09/2017,18.8,3170.0,3.0,1.0,2.0,656.0,107.0,1972.0,Monash City Council,-37.93271,145.17792,South-Eastern Metropolitan,7113.0,630000.0
Murrumbeena,21 Reid St,3,h,1321188.0,SP,Woodards,23/09/2017,10.1,3163.0,3.0,1.0,1.0,586.0,200.0,1945.0,Glen Eira City Council,-37.90584,145.0725,Southern Metropolitan,4442.0,990891.0
Newport,32 Agg St,2,h,1130000.0,S,Williams,23/09/2017,6.2,3015.0,2.0,1.0,2.0,343.0,98.0,1980.0,Hobsons Bay City Council,-37.84332,144.87718,Western Metropolitan,5498.0,847500.0
Niddrie,1 Cuthbert St,2,h,800000.0,S,Frank,23/09/2017,10.4,3042.0,2.0,1.0,2.0,352.0,83.0,1950.0,Moonee Valley City Council,-37.7361,144.88306,Western Metropolitan,2291.0,600000.0
North Melbourne,5 Hardwicke St,2,h,516000.0,SP,Jellis,23/09/2017,1.8,3051.0,2.0,1.0,,1044.0,79.0,1970.0,Melbourne City Council,-37.7983,144.94687,Northern Metropolitan,6821.0,387000.0
Northcote,61 Henry St,4,h,1550000.0,VB,Jellis,23/09/2017,5.3,3070.0,4.0,2.0,1.0,344.0,162.0,1900.0,Darebin City Council,-37.77171,144.99565,Northern Metropolitan,11364.0,1162500.0
Northcote,76 Mitchell St,3,h,1250000.0,PI,Nelson,23/09/2017,5.3,3070.0,3.0,1.0,1.0,,112.0,1890.0,Darebin City Council,-37.77286,145.00425,Northern Metropolitan,11364.0,937500.0
Northcote,23 Park St,2,h,1015000.0,S,Jellis,23/09/2017,5.3,3070.0,2.0,1.0,,145.0,136.0,1930.0,Darebin City Council,-37.7754,144.99275,Northern Metropolitan,11364.0,761250.0
Northcote,139 Separation St,3,h,1155000.0,SA,McGrath,23/09/2017,5.3,3070.0,3.0,2.0,3.0,,145.0,2006.0,Darebin City Council,-37.77001,145.00559,Northern Metropolitan,11364.0,866250.0
Northcote,39 Winifred St,4,h,1350000.0,S,Ray,23/09/2017,5.3,3070.0,4.0,2.0,2.0,264.0,188.0,1996.0,Darebin City Council,-37.76898,144.9858,Northern Metropolitan,11364.0,1012500.0
Nunawading,1/3 Joyce St,3,h,945000.0,S,Jellis,23/09/2017,15.4,3131.0,3.0,1.0,2.0,,112.0,1940.0,Manningham City Council,-37.82554,145.1693,Eastern Metropolitan,4973.0,708750.0
Oak Park,29 Watt Av,4,h,925000.0,SP,Brad,23/09/2017,11.2,3046.0,4.0,1.0,1.0,,165.0,1955.0,Moreland City Council,-37.71815,144.92851,Northern Metropolitan,2651.0,693750.0
Oakleigh,68 Haughton Rd,3,h,760000.0,PI,Woodards,23/09/2017,12.3,3166.0,3.0,1.0,1.0,692.0,120.0,1940.0,Monash City Council,-37.90584,145.09495,Southern Metropolitan,3224.0,570000.0
Oakleigh South,28 Beryl Av,4,h,1450000.0,S,Buxton,23/09/2017,15.5,3167.0,4.0,2.0,2.0,771.0,196.0,1970.0,Kingston City Council,-37.9212,145.09125,South-Eastern Metropolitan,3692.0,1087500.0
Ormond,28 Garfield Av,4,h,1450000.0,VB,Woodards,23/09/2017,11.4,3204.0,4.0,2.0,2.0,590.0,178.0,1940.0,Glen Eira City Council,-37.90433,145.05163,Southern Metropolitan,3578.0,1087500.0
Plumpton,9 Remy Av,4,h,625500.0,SP,HAR,23/09/2017,23.8,3335.0,4.0,2.0,2.0,477.0,178.0,2012.0,Melton City Council,-37.71429,144.72492,Western Metropolitan,1490.0,469125.0
Point Cook,26 Moorgate St,4,h,712000.0,S,hockingstuart,23/09/2017,14.7,3030.0,4.0,2.0,2.0,,203.0,2009.0,Wyndham City Council,-37.88274,144.72521,Western Metropolitan,15542.0,534000.0
Point Cook,60 Palmer Av,4,h,769000.0,S,YPA,23/09/2017,14.7,3030.0,4.0,2.0,2.0,,200.0,2005.0,Wyndham City Council,-37.89393,144.7345,Western Metropolitan,15542.0,576750.0
Port Melbourne,136 Clark St,3,h,1725000.0,PI,Marshall,23/09/2017,3.5,3207.0,3.0,1.0,2.0,293.0,151.0,1890.0,Melbourne City Council,-37.83452,144.93586,Southern Metropolitan,8648.0,1293750.0
Port Melbourne,44 Clark St,2,h,1400000.0,SP,Greg,23/09/2017,3.5,3207.0,2.0,1.0,1.0,,104.0,1900.0,Melbourne City Council,-37.83612,144.9332,Southern Metropolitan,8648.0,1050000.0
Reservoir,20 York St,3,h,1400000.0,S,Raine,23/09/2017,12.0,3073.0,3.0,1.0,6.0,667.0,115.0,1920.0,Darebin City Council,-37.72765,144.98953,Northern Metropolitan,21650.0,1050000.0
Richmond,106 Buckingham St,3,h,1600000.0,S,Biggin,23/09/2017,2.4,3121.0,3.0,2.0,1.0,,158.0,,Yarra City Council,-37.8143,145.00495,Northern Metropolitan,14949.0,1200000.0
Richmond,7/10 Waltham Pl,3,h,1720000.0,S,Jellis,23/09/2017,2.4,3121.0,3.0,2.0,2.0,,153.0,1860.0,Yarra City Council,-37.82047,144.99768,Northern Metropolitan,14949.0,1290000.0
Roxburgh Park,11 Grenville Tce,3,h,426000.0,S,Ray,23/09/2017,20.6,3064.0,3.0,2.0,2.0,245.0,134.0,2004.0,Hume City Council,-37.62191,144.92158,Northern Metropolitan,5833.0,319500.0
Seddon,201 Buckley St,2,h,680000.0,S,hockingstuart,23/09/2017,5.1,3011.0,2.0,1.0,0.0,298.0,88.0,1900.0,Maribyrnong City Council,-37.80257,144.88811,Western Metropolitan,2417.0,510000.0
Seddon,66 Lily St,3,h,1225000.0,SP,Village,23/09/2017,5.1,3011.0,3.0,2.0,2.0,,179.0,2017.0,Maribyrnong City Council,-37.80342,144.89091,Western Metropolitan,2417.0,918750.0
Seddon,173 Pilgrim St,2,h,1000000.0,VB,Village,23/09/2017,5.1,3011.0,2.0,1.0,1.0,,91.0,1880.0,Maribyrnong City Council,-37.80472,144.88673,Western Metropolitan,2417.0,750000.0
South Melbourne,95 Bank St,2,h,1151000.0,S,Marshall,23/09/2017,1.9,3205.0,2.0,1.0,,128.0,95.0,1890.0,Port Phillip City Council,-37.83281,144.96633,Southern Metropolitan,5943.0,863250.0
South Morang,15 Jenolan Wy,4,h,658500.0,S,HAR,23/09/2017,20.5,3752.0,4.0,2.0,2.0,444.0,187.0,2008.0,Whittlesea City Council,-37.63534,145.09081,Northern Metropolitan,7969.0,493875.0
Springvale,4 Audrey St,3,h,881000.0,S,iSell,23/09/2017,20.8,3171.0,3.0,1.0,4.0,720.0,140.0,1955.0,Greater Dandenong City Council,-37.94434,145.16289,South-Eastern Metropolitan,7412.0,660750.0
St Helena,16 Allumba Dr,3,h,897000.0,S,Buckingham,23/09/2017,16.1,3088.0,3.0,2.0,2.0,684.0,150.0,1985.0,Banyule City Council,-37.68969,145.12366,Eastern Metropolitan,915.0,672750.0
